username,moviename,movietitle,releaseDate,date,rating,review
herb_gallow,deadgirl,Deadgirl,2008,2019-06-11,3.5,"Hoooo boy. Now that’s exploitation.I could see someone being pissed off after watching this. That’s okay. That’sgood. Lord, give us now an actual, legitimate reason to get riled up about a film, that we may know we still feel things beyond reflexive anti or a bean counter’s love of quotas. I wouldn’t argue with someone who finds Deadgirl repellent. But it’s a full measure, and for that I nod my head in acknowledgement.There’s a difference between things…"
herb_gallow,possibly-in-michigan,Possibly in Michigan,1983,2019-06-10,5.0,Garage sale VHS image quality and Video Toaster effects place you firmly in an uncanny predator world from the very start. The loopy narration and Karen Skladany's insane score plant you where you stand. Short film tends to have an alternate reality feel to it to begin with. Cecelia Condit runs as fast as she can into this corner of the multiverse for fifteen minutes.The presentation as one of those oddities that the great archaeologist Internet coughs up from…
herb_gallow,the-poughkeepsie-tapes,The Poughkeepsie Tapes,2007,2019-06-10,1.5,Not sure how this one acquired the reputation it has. This is the kind of heartbreak you set yourself up for when you have an ill-advised love for found footage films.It's difficult to pinpoint the main problem with The Poughkeepsie Tapes. The first thing that comes to mind is the awful acting by the guy playing the killer (Ben Messmer). I'm not sure if anyone could have done much with the seventh-grader's vision of a serial killer presented by…
herb_gallow,rabbits-moon,Rabbit's Moon,1950,2019-06-10,4.0,"Kenneth Anger's work is slippery. You go looking for it on the internet, and you'll find eight different versions of something in the first five results. Anger himself shoots stuff, lets it sit for decades, and then edits and rereleases differing versions years apart. In this particular case, we've got footage shot in 1950 that doesn't get released until the 1970s, and in two distinct versions. Complicating matters, the version of Rabbit's Moon I got my hands on is the…"
herb_gallow,4d-man,4D Man,1959,2019-06-09,2.5,"I love how science is portrayed in the 1950s. It must have felt bracing to look upon the world as a master of the atom, all societal problems just a research group’s efforts away from being solved. There’s a feeling that you’re on the doorstep of Utopia when you see clean cut men and women in lab coats busily coming up with breakthrough after breakthrough. It says a lot about the mindset of the time that a good wellspring of…"
herb_gallow,venom-2018,Venom,2018,2019-06-07,2.0,"Not quite an Asylum version of a standard MCU release. But that’s generally the spirit of this one.I think I may have preferred a straight knock off of the genuine article. It’s deflating to watch a cast of a-listers perform well below their usual standards. Tom Hardy leads the pack looking generally uncomfortable to be there the whole time, which makes any connection with Eddie Brock for the viewer impossible. That’s especially a problem since there’s a romantic subplot,…"
herb_gallow,city-lights,City Lights,1931,2019-06-06,3.5,"I think I prefer my Chaplin in more limited doses. There are portions of City Lights that are right up there with anything that Keaton or Lloyd were doing in this interesting Silent Clown period of cinema. The opening scene with a new public monument being unveiled (remember those? Of course you don't, you're under the age of 100) only to reveal a sleeping Tramp, followed by an overly mannerly extrication is a fantastic start.From then on, it's a…"
herb_gallow,cannibal-ferox,Cannibal Ferox,1981,2019-06-05,2.0,"Kind of a bummer for Umberto Lenzi to be the one generally credited with starting the cannibal film subgenre, only to find himself near the end of the cannibal boom making a film that's a subpar ripoff of someone else's defining effort. And by that I mean it's a bummer for me personally, as I was expecting better. Shudder runs a special warning for this movie before it starts, which naturally sets expectations sky high. That and Lenzi's transparent effort…"
herb_gallow,braid-2018,Braid,2018,2019-06-04,4.0,"Stick with this one. Even if what you think you're seeing is a series of dumb decisions by the characters and plot developments that make no sense, keep going until the end. You may not ultimately like Braid's interior logic, but I promise that it exists. Keep going until the end.I fear that Braid is destined to be overlooked, as a first-time director's work released straight to streaming services. This hit Amazon right around the new year, when people…"
herb_gallow,rocketman-2019,Rocketman,2019,2019-06-04,1.5,"If I were to become a cinema Hammurabi and start carving edicts into the stone walls of Hollywood, here’s one of the laws of empire:Thou shalt not make a biopic about a living person.If Dexter Fletcher had been a law abiding subject and adhered to this directive, Rocketman could have been a bog standard biopic that would have made its requisite cash and been a forgettable but not bad film. And for the first ninety minutes, that’s what…"
herb_gallow,fireworks,Fireworks,1947,2019-06-04,3.5,"Helpful to consider this one in its native environment. In a vacuum, this is a heavy handed allegory packed with cliched imagery. All of the ridiculous self-seriousness of a student film. Things, of course, do not exist in a vacuum, and in 1947 this was a radical shot across the bow of post-war America.From a historical perspective, one has to respect this film. When you talk about cliched images, it’s quite possible that this was the thing that injected…"
herb_gallow,the-red-spectre,The Red Spectre,1907,2019-06-04,4.5,"Oh man. How have I gone this long without seeing a Segundo de Chomón film? Time to rectify this.De Chomón draws obvious comparisons to Méliès, but unlike an imitator like George Albert King, he stands as a solid contemporary. Like Méliès, De Chomón has an unbounded eye for what cinema can do, and he'll push its technical limitations to match his vision. You can't say that anything in Satan at Play (and God bless him for making something called…"
herb_gallow,the-dancing-pig,The Dancing Pig,1907,2019-06-04,4.5,"Nice of the internet to dig something up out of the early history of cinema, even if it is to recontextualize it in its typically dumb manner.In an era where the effort put into a film really distinguishes it from everything else being put out at that particular time, this is pretty impressive. The puppetry of our friend The Dancing Pig is incredible, and as a prop for this time period it's top notch in the sub-Méliès tier of…"
